Statisticna_regija,ID_Statisticna_regija,SNOMED_CT,Naziv,Datum_cepljenja,St_cepljenj
Savinjska,4,46233009,Gripa,2024-11-28,143
Savinjska,4,46233009,Gripa,2024-12-04,120
Savinjska,4,46233009,Gripa,2024-12-11,51
Savinjska,4,46233009,Gripa,2024-12-17,37
Savinjska,4,46233009,Gripa,2024-12-20,61
Savinjska,4,46233009,Gripa,2024-12-27,9
Savinjska,4,46233009,Gripa,2024-12-30,10
Savinjska,4,46233009,Gripa,2025-01-15,76
Savinjska,4,46233009,Gripa,2025-01-25,1
Savinjska,4,46233009,Gripa,2025-01-28,19
Savinjska,4,46233009,Gripa,2025-01-31,6
Savinjska,4,46233009,Gripa,2025-02-03,4
Savinjska,4,46233009,Gripa,2025-02-10,3
Savinjska,4,46233009,Gripa,2025-02-13,4
Savinjska,4,46233009,Gripa,2025-02-19,4
Savinjska,4,46233009,Gripa,2025-03-04,2
Savinjska,4,46233009,Gripa,2025-03-11,1
Savinjska,4,46233009,Gripa,2025-03-14,3
Savinjska,4,46233009,Gripa,2025-03-20,2
Savinjska,4,46233009,Gripa,2025-04-15,1
Savinjska,4,46233009,Gripa,2025-10-09,9
Savinjska,4,46233009,Gripa,2025-10-15,46
Savinjska,4,46233009,Gripa,2025-10-25,224
Savinjska,4,46233009,Gripa,2025-10-28,618
Savinjska,4,46233009,Gripa,2025-10-31,18
Savinjska,4,46233009,Gripa,2025-11-07,631
Savinjska,4,46233009,Gripa,2025-11-10,661
Savinjska,4,46233009,Gripa,2025-11-13,362
Savinjska,4,46233009,Gripa,2025-11-26,218
Savinjska,4,840534001,COVID-19,2023-10-10,71
Savinjska,4,840534001,COVID-19,2023-10-13,50
Savinjska,4,840534001,COVID-19,2023-10-20,21
Savinjska,4,840534001,COVID-19,2023-10-23,155
Savinjska,4,840534001,COVID-19,2023-10-26,238
Savinjska,4,840534001,COVID-19,2023-11-02,38
Savinjska,4,840534001,COVID-19,2023-11-08,104
Savinjska,4,840534001,COVID-19,2023-11-11,1
Savinjska,4,840534001,COVID-19,2023-11-21,50
Savinjska,4,840534001,COVID-19,2023-11-24,89
Savinjska,4,840534001,COVID-19,2023-11-27,11
Savinjska,4,840534001,COVID-19,2023-12-04,36
Savinjska,4,840534001,COVID-19,2023-12-07,78
Savinjska,4,840534001,COVID-19,2023-12-20,35
Savinjska,4,840534001,COVID-19,2024-01-05,8
Savinjska,4,840534001,COVID-19,2024-01-08,4
Savinjska,4,840534001,COVID-19,2024-01-11,49
Savinjska,4,840534001,COVID-19,2024-01-18,8
Savinjska,4,840534001,COVID-19,2024-01-31,2
Savinjska,4,840534001,COVID-19,2024-02-06,1
Savinjska,4,840534001,COVID-19,2024-02-16,3
Savinjska,4,840534001,COVID-19,2024-04-04,1
Savinjska,4,840534001,COVID-19,2024-06-10,1
Savinjska,4,840534001,COVID-19,2024-10-01,4
Savinjska,4,840534001,COVID-19,2024-10-04,9
Savinjska,4,840534001,COVID-19,2024-10-07,45
Savinjska,4,840534001,COVID-19,2024-10-14,111
Savinjska,4,840534001,COVID-19,2024-10-17,82
Savinjska,4,840534001,COVID-19,2024-10-23,79
Savinjska,4,840534001,COVID-19,2024-10-30,2
Savinjska,4,840534001,COVID-19,2024-11-05,32
Savinjska,4,840534001,COVID-19,2024-11-08,34
Savinjska,4,840534001,COVID-19,2024-11-12,41
Savinjska,4,840534001,COVID-19,2024-11-15,48
Savinjska,4,840534001,COVID-19,2024-11-18,18
Savinjska,4,840534001,COVID-19,2024-11-21,10
Savinjska,4,840534001,COVID-19,2024-11-28,8
Savinjska,4,840534001,COVID-19,2024-12-04,25
Savinjska,4,840534001,COVID-19,2024-12-17,12
Savinjska,4,840534001,COVID-19,2024-12-20,7
Savinjska,4,840534001,COVID-19,2024-12-23,2
Savinjska,4,840534001,COVID-19,2025-01-15,11
Savinjska,4,840534001,COVID-19,2025-01-21,1
Savinjska,4,840534001,COVID-19,2025-01-28,1
Savinjska,4,840534001,COVID-19,2025-01-31,1
Savinjska,4,840534001,COVID-19,2025-02-06,3
Savinjska,4,840534001,COVID-19,2025-02-13,3
Savinjska,4,840534001,COVID-19,2025-05-23,1
Savinjska,4,840534001,COVID-19,2025-07-04,1
Savinjska,4,840534001,COVID-19,2025-09-26,2
Savinjska,4,840534001,COVID-19,2025-09-29,4
Savinjska,4,840534001,COVID-19,2025-10-02,4
Savinjska,4,840534001,COVID-19,2025-10-15,1
Savinjska,4,840534001,COVID-19,2025-10-25,60
Savinjska,4,840534001,COVID-19,2025-10-28,67
Savinjska,4,840534001,COVID-19,2025-11-03,136
Savinjska,4,840534001,COVID-19,2025-11-10,79
Savinjska,4,840534001,COVID-19,2025-11-13,32
Savinjska,4,840534001,COVID-19,2025-11-19,40
Savinjska,4,840534001,COVID-19,2025-11-26,21
Zasavska,5,46233009,Gripa,2023-10-06,6
Zasavska,5,46233009,Gripa,2023-10-09,39
Zasavska,5,46233009,Gripa,2023-10-12,236
Zasavska,5,46233009,Gripa,2023-10-19,239
Zasavska,5,46233009,Gripa,2023-10-25,31
Zasavska,5,46233009,Gripa,2023-11-07,111
Zasavska,5,46233009,Gripa,2023-11-10,24
Zasavska,5,46233009,Gripa,2023-11-13,36
Zasavska,5,46233009,Gripa,2023-11-20,16
Zasavska,5,46233009,Gripa,2023-11-23,92
Zasavska,5,46233009,Gripa,2023-11-29,23
Zasavska,5,46233009,Gripa,2023-12-06,9
Zasavska,5,46233009,Gripa,2023-12-12,12
Zasavska,5,46233009,Gripa,2023-12-19,14
Zasavska,5,46233009,Gripa,2023-12-22,6
Zasavska,5,46233009,Gripa,2023-12-28,5
Zasavska,5,46233009,Gripa,2024-01-04,15
Zasavska,5,46233009,Gripa,2024-01-23,7
Zasavska,5,46233009,Gripa,2024-01-26,1
Zasavska,5,46233009,Gripa,2024-02-02,1
Zasavska,5,46233009,Gripa,2024-09-30,2
Zasavska,5,46233009,Gripa,2024-10-03,8
Zasavska,5,46233009,Gripa,2024-10-09,142
Zasavska,5,46233009,Gripa,2024-10-16,129
Zasavska,5,46233009,Gripa,2024-10-22,107
Zasavska,5,46233009,Gripa,2024-10-25,72
Zasavska,5,46233009,Gripa,2024-11-04,55
Zasavska,5,46233009,Gripa,2024-11-07,66
Zasavska,5,46233009,Gripa,2024-11-14,83
Zasavska,5,46233009,Gripa,2024-11-20,11
Zasavska,5,46233009,Gripa,2024-11-30,1
Zasavska,5,46233009,Gripa,2024-12-03,41
Zasavska,5,46233009,Gripa,2024-12-06,14
Zasavska,5,46233009,Gripa,2024-12-09,5
Zasavska,5,46233009,Gripa,2024-12-16,2
Zasavska,5,46233009,Gripa,2024-12-19,9
Zasavska,5,46233009,Gripa,2025-01-07,52
Zasavska,5,46233009,Gripa,2025-01-14,23
Zasavska,5,46233009,Gripa,2025-01-17,3
Zasavska,5,46233009,Gripa,2025-01-20,1
Zasavska,5,46233009,Gripa,2025-01-23,8
Zasavska,5,46233009,Gripa,2025-01-30,1
Zasavska,5,46233009,Gripa,2025-02-05,2
Zasavska,5,46233009,Gripa,2025-02-18,1
Zasavska,5,46233009,Gripa,2025-10-14,14
Zasavska,5,46233009,Gripa,2025-10-17,11
Zasavska,5,46233009,Gripa,2025-10-20,385
Zasavska,5,46233009,Gripa,2025-10-27,223
Zasavska,5,46233009,Gripa,2025-10-30,115
Zasavska,5,46233009,Gripa,2025-11-05,141
Zasavska,5,46233009,Gripa,2025-11-12,82
Zasavska,5,46233009,Gripa,2025-11-18,114
Zasavska,5,46233009,Gripa,2025-11-21,38
Zasavska,5,840534001,COVID-19,2023-10-05,12
Zasavska,5,840534001,COVID-19,2023-10-11,20
Zasavska,5,840534001,COVID-19,2023-10-18,77
Zasavska,5,840534001,COVID-19,2023-10-24,46
Zasavska,5,840534001,COVID-19,2023-10-27,3
Zasavska,5,840534001,COVID-19,2023-11-03,2
Zasavska,5,840534001,COVID-19,2023-11-06,47
Zasavska,5,840534001,COVID-19,2023-11-09,36
Zasavska,5,840534001,COVID-19,2023-11-22,24
Zasavska,5,840534001,COVID-19,2023-12-05,18
Zasavska,5,840534001,COVID-19,2023-12-21,35
Zasavska,5,840534001,COVID-19,2024-01-03,4
Zasavska,5,840534001,COVID-19,2024-01-09,10
Zasavska,5,840534001,COVID-19,2024-01-16,4
Zasavska,5,840534001,COVID-19,2024-01-25,2
Zasavska,5,840534001,COVID-19,2024-10-02,2
Zasavska,5,840534001,COVID-19,2024-10-08,2
Zasavska,5,840534001,COVID-19,2024-10-15,37
Zasavska,5,840534001,COVID-19,2024-10-21,26
Zasavska,5,840534001,COVID-19,2024-10-24,35
Zasavska,5,840534001,COVID-19,2024-11-06,23
Zasavska,5,840534001,COVID-19,2024-11-13,3
Zasavska,5,840534001,COVID-19,2024-11-19,12
Zasavska,5,840534001,COVID-19,2024-11-29,1
Zasavska,5,840534001,COVID-19,2024-12-02,1
Zasavska,5,840534001,COVID-19,2024-12-05,2
Zasavska,5,840534001,COVID-19,2025-01-13,5
Zasavska,5,840534001,COVID-19,2025-01-16,2
Zasavska,5,840534001,COVID-19,2025-02-04,1
Zasavska,5,840534001,COVID-19,2025-10-03,1
Zasavska,5,840534001,COVID-19,2025-10-29,15
Zasavska,5,840534001,COVID-19,2025-11-04,20
Zasavska,5,840534001,COVID-19,2025-11-11,28
Zasavska,5,840534001,COVID-19,2025-11-17,1
Zasavska,5,840534001,COVID-19,2025-11-20,6
Zasavska,5,840534001,COVID-19,2025-11-27,5
Osrednjeslovenska,8,840534001,COVID-19,2023-09-08,21
Osrednjeslovenska,8,840534001,COVID-19,2023-09-21,2
Osrednjeslovenska,8,840534001,COVID-19,2023-09-28,1
Osrednjeslovenska,8,840534001,COVID-19,2023-10-04,4
Osrednjeslovenska,8,840534001,COVID-19,2023-10-17,113
Osrednjeslovenska,8,840534001,COVID-19,2023-10-20,418
Osrednjeslovenska,8,840534001,COVID-19,2023-10-23,72
Osrednjeslovenska,8,840534001,COVID-19,2023-10-30,24
Osrednjeslovenska,8,840534001,COVID-19,2023-11-02,197
Osrednjeslovenska,8,840534001,COVID-19,2023-11-15,187
Osrednjeslovenska,8,840534001,COVID-19,2023-11-18,122
Osrednjeslovenska,8,840534001,COVID-19,2023-11-21,175
Osrednjeslovenska,8,840534001,COVID-19,2023-11-28,122
Osrednjeslovenska,8,840534001,COVID-19,2023-12-01,226
Osrednjeslovenska,8,840534001,COVID-19,2023-12-04,53
Osrednjeslovenska,8,840534001,COVID-19,2023-12-07,323
Osrednjeslovenska,8,840534001,COVID-19,2023-12-14,238
Osrednjeslovenska,8,840534001,COVID-19,2023-12-20,79
Osrednjeslovenska,8,840534001,COVID-19,2023-12-27,19
Osrednjeslovenska,8,840534001,COVID-19,2024-01-05,93
Osrednjeslovenska,8,840534001,COVID-19,2024-01-12,80
Osrednjeslovenska,8,840534001,COVID-19,2024-01-15,16
Osrednjeslovenska,8,840534001,COVID-19,2024-01-18,13
Osrednjeslovenska,8,840534001,COVID-19,2024-01-31,7
Osrednjeslovenska,8,840534001,COVID-19,2024-02-06,1
Osrednjeslovenska,8,840534001,COVID-19,2024-02-13,10
Osrednjeslovenska,8,840534001,COVID-19,2024-02-19,10
Osrednjeslovenska,8,840534001,COVID-19,2024-02-29,9
Osrednjeslovenska,8,840534001,COVID-19,2024-03-13,2
Osrednjeslovenska,8,840534001,COVID-19,2024-03-19,1
Osrednjeslovenska,8,840534001,COVID-19,2024-03-22,1
Osrednjeslovenska,8,840534001,COVID-19,2024-04-04,5
Osrednjeslovenska,8,840534001,COVID-19,2024-04-30,1
Osrednjeslovenska,8,840534001,COVID-19,2024-05-13,1
Osrednjeslovenska,8,840534001,COVID-19,2024-06-20,3
Osrednjeslovenska,8,840534001,COVID-19,2024-07-19,1
Osrednjeslovenska,8,840534001,COVID-19,2024-08-01,3
Osrednjeslovenska,8,840534001,COVID-19,2024-08-20,3
Osrednjeslovenska,8,840534001,COVID-19,2024-08-27,1
Osrednjeslovenska,8,840534001,COVID-19,2024-09-09,1
Osrednjeslovenska,8,840534001,COVID-19,2024-09-12,1
Osrednjeslovenska,8,840534001,COVID-19,2024-10-01,19
Osrednjeslovenska,8,840534001,COVID-19,2024-10-04,80
Osrednjeslovenska,8,840534001,COVID-19,2024-10-11,160
Osrednjeslovenska,8,840534001,COVID-19,2024-10-14,20
Osrednjeslovenska,8,840534001,COVID-19,2024-10-17,153
Osrednjeslovenska,8,840534001,COVID-19,2024-10-24,327
Osrednjeslovenska,8,840534001,COVID-19,2024-10-30,41
Osrednjeslovenska,8,840534001,COVID-19,2024-11-09,2
Osrednjeslovenska,8,840534001,COVID-19,2024-11-12,103
Osrednjeslovenska,8,840534001,COVID-19,2024-11-15,110
Osrednjeslovenska,8,840534001,COVID-19,2024-11-18,44
Osrednjeslovenska,8,840534001,COVID-19,2024-11-25,20
Osrednjeslovenska,8,840534001,COVID-19,2024-11-28,132
Osrednjeslovenska,8,840534001,COVID-19,2024-12-11,6
Osrednjeslovenska,8,840534001,COVID-19,2024-12-17,20
Osrednjeslovenska,8,840534001,COVID-19,2024-12-24,6
Osrednjeslovenska,8,840534001,COVID-19,2024-12-27,1
Osrednjeslovenska,8,840534001,COVID-19,2024-12-30,1
Osrednjeslovenska,8,840534001,COVID-19,2025-01-09,58
Osrednjeslovenska,8,840534001,COVID-19,2025-01-15,10
Osrednjeslovenska,8,840534001,COVID-19,2025-01-22,7
Osrednjeslovenska,8,840534001,COVID-19,2025-01-28,2
Osrednjeslovenska,8,840534001,COVID-19,2025-02-13,6
Osrednjeslovenska,8,840534001,COVID-19,2025-02-26,2
Osrednjeslovenska,8,840534001,COVID-19,2025-04-15,1
Osrednjeslovenska,8,840534001,COVID-19,2025-05-27,3
Osrednjeslovenska,8,840534001,COVID-19,2025-05-30,2
Osrednjeslovenska,8,840534001,COVID-19,2025-07-08,1
Osrednjeslovenska,8,840534001,COVID-19,2025-07-17,1
Osrednjeslovenska,8,840534001,COVID-19,2025-07-24,1
Osrednjeslovenska,8,840534001,COVID-19,2025-08-12,2
Osrednjeslovenska,8,840534001,COVID-19,2025-08-28,8
Osrednjeslovenska,8,840534001,COVID-19,2025-09-23,3
Osrednjeslovenska,8,840534001,COVID-19,2025-09-26,1
Osrednjeslovenska,8,840534001,COVID-19,2025-10-06,1
Osrednjeslovenska,8,840534001,COVID-19,2025-10-09,60
Osrednjeslovenska,8,840534001,COVID-19,2025-10-15,19
Osrednjeslovenska,8,840534001,COVID-19,2025-10-22,286
Osrednjeslovenska,8,840534001,COVID-19,2025-10-28,150
Osrednjeslovenska,8,840534001,COVID-19,2025-11-04,188
Osrednjeslovenska,8,840534001,COVID-19,2025-11-07,157
Osrednjeslovenska,8,840534001,COVID-19,2025-11-10,180
Osrednjeslovenska,8,840534001,COVID-19,2025-11-13,246
Osrednjeslovenska,8,840534001,COVID-19,2025-11-20,182
Osrednjeslovenska,8,840534001,COVID-19,2025-11-26,97
Podravska,2,46233009,Gripa,2023-10-02,80
Podravska,2,46233009,Gripa,2023-10-05,121
Podravska,2,46233009,Gripa,2023-10-18,658
Podravska,2,46233009,Gripa,2023-10-21,510
Podravska,2,46233009,Gripa,2023-10-24,628
Podravska,2,46233009,Gripa,2023-11-03,455
Podravska,2,46233009,Gripa,2023-11-06,300
Podravska,2,46233009,Gripa,2023-11-09,405
Podravska,2,46233009,Gripa,2023-11-16,332
Podravska,2,46233009,Gripa,2023-11-19,2
Podravska,2,46233009,Gripa,2023-11-22,355
Podravska,2,46233009,Gripa,2023-11-29,171
Podravska,2,46233009,Gripa,2023-12-02,3
Podravska,2,46233009,Gripa,2023-12-05,138
Podravska,2,46233009,Gripa,2023-12-08,73
Podravska,2,46233009,Gripa,2023-12-15,124
Podravska,2,46233009,Gripa,2023-12-18,60
Podravska,2,46233009,Gripa,2023-12-21,146
Podravska,2,46233009,Gripa,2024-01-03,7
Podravska,2,46233009,Gripa,2024-01-09,84
Podravska,2,46233009,Gripa,2024-01-16,30
Podravska,2,46233009,Gripa,2024-01-19,2
Podravska,2,46233009,Gripa,2024-01-22,12
Podravska,2,46233009,Gripa,2024-01-29,6
Podravska,2,46233009,Gripa,2024-02-01,6
Podravska,2,46233009,Gripa,2024-02-07,9
Podravska,2,46233009,Gripa,2024-02-14,9
Podravska,2,46233009,Gripa,2024-02-20,1
Podravska,2,46233009,Gripa,2024-02-23,1
Podravska,2,46233009,Gripa,2024-03-04,1
Podravska,2,46233009,Gripa,2024-03-14,1
Podravska,2,46233009,Gripa,2024-03-20,1
Podravska,2,46233009,Gripa,2024-04-15,2
Podravska,2,46233009,Gripa,2024-09-26,5
Podravska,2,46233009,Gripa,2024-10-02,150
Podravska,2,46233009,Gripa,2024-10-05,2
Podravska,2,46233009,Gripa,2024-10-12,7
Podravska,2,46233009,Gripa,2024-10-15,423
Podravska,2,46233009,Gripa,2024-10-18,313
Podravska,2,46233009,Gripa,2024-10-21,345
Podravska,2,46233009,Gripa,2024-10-28,297
Podravska,2,46233009,Gripa,2024-11-13,509
Podravska,2,46233009,Gripa,2024-11-16,326
Podravska,2,46233009,Gripa,2024-11-19,261
Podravska,2,46233009,Gripa,2024-11-26,130
Podravska,2,46233009,Gripa,2024-11-29,83
Podravska,2,46233009,Gripa,2024-12-02,120
Podravska,2,46233009,Gripa,2024-12-05,218
Podravska,2,46233009,Gripa,2024-12-12,100
Podravska,2,46233009,Gripa,2024-12-18,51
Podravska,2,46233009,Gripa,2025-01-03,2
Podravska,2,46233009,Gripa,2025-01-10,107
Podravska,2,46233009,Gripa,2025-01-13,132
Podravska,2,46233009,Gripa,2025-01-16,78
Podravska,2,46233009,Gripa,2025-01-29,25
Podravska,2,46233009,Gripa,2025-02-11,2
Podravska,2,46233009,Gripa,2025-02-14,1
Podravska,2,46233009,Gripa,2025-02-17,3
Podravska,2,46233009,Gripa,2025-02-27,1
Podravska,2,46233009,Gripa,2025-03-05,3
Podravska,2,46233009,Gripa,2025-03-21,1
Podravska,2,46233009,Gripa,2025-04-10,1
Podravska,2,46233009,Gripa,2025-10-10,34
Podravska,2,46233009,Gripa,2025-10-13,68
Podravska,2,46233009,Gripa,2025-10-16,233
Podravska,2,46233009,Gripa,2025-10-23,1411
Podravska,2,46233009,Gripa,2025-10-26,1
Podravska,2,46233009,Gripa,2025-10-29,744
Podravska,2,46233009,Gripa,2025-11-08,1020
Podravska,2,46233009,Gripa,2025-11-11,565
Podravska,2,46233009,Gripa,2025-11-14,670
Podravska,2,46233009,Gripa,2025-11-17,361
Podravska,2,46233009,Gripa,2025-11-24,255
Podravska,2,46233009,Gripa,2025-11-27,466
Podravska,2,840534001,COVID-19,2023-10-06,1
Podravska,2,840534001,COVID-19,2023-10-09,42
Podravska,2,840534001,COVID-19,2023-10-12,70
Podravska,2,840534001,COVID-19,2023-10-25,122
Podravska,2,840534001,COVID-19,2023-10-28,189
Podravska,2,840534001,COVID-19,2023-11-07,107
Podravska,2,840534001,COVID-19,2023-11-10,74
Podravska,2,840534001,COVID-19,2023-11-13,16
Podravska,2,840534001,COVID-19,2023-11-23,47
Podravska,2,840534001,COVID-19,2023-11-29,128
Podravska,2,840534001,COVID-19,2023-12-06,50
Podravska,2,840534001,COVID-19,2023-12-12,58
Podravska,2,840534001,COVID-19,2023-12-15,69
Podravska,2,840534001,COVID-19,2023-12-22,4
Podravska,2,840534001,COVID-19,2023-12-28,4
Podravska,2,840534001,COVID-19,2024-01-04,6
Podravska,2,840534001,COVID-19,2024-01-10,45
Podravska,2,840534001,COVID-19,2024-01-23,18
Podravska,2,840534001,COVID-19,2024-01-29,2
Podravska,2,840534001,COVID-19,2024-02-21,5
Podravska,2,840534001,COVID-19,2024-03-14,1
Podravska,2,840534001,COVID-19,2024-04-19,1
Podravska,2,840534001,COVID-19,2024-09-17,3
Podravska,2,840534001,COVID-19,2024-09-20,1
Podravska,2,840534001,COVID-19,2024-10-03,48
Podravska,2,840534001,COVID-19,2024-10-09,63
Podravska,2,840534001,COVID-19,2024-10-16,80
Podravska,2,840534001,COVID-19,2024-10-19,167
Podravska,2,840534001,COVID-19,2024-10-22,109
Podravska,2,840534001,COVID-19,2024-10-25,132
Podravska,2,840534001,COVID-19,2024-11-04,19
Podravska,2,840534001,COVID-19,2024-11-07,98
Podravska,2,840534001,COVID-19,2024-11-20,25
Podravska,2,840534001,COVID-19,2024-11-26,10
Podravska,2,840534001,COVID-19,2024-12-03,43
Podravska,2,840534001,COVID-19,2024-12-06,13
Podravska,2,840534001,COVID-19,2024-12-09,30
Podravska,2,840534001,COVID-19,2024-12-19,29
Podravska,2,840534001,COVID-19,2025-01-07,5
Podravska,2,840534001,COVID-19,2025-01-10,22
Podravska,2,840534001,COVID-19,2025-01-17,3
Podravska,2,840534001,COVID-19,2025-01-20,3
Podravska,2,840534001,COVID-19,2025-01-23,16
Podravska,2,840534001,COVID-19,2025-02-05,3
Podravska,2,840534001,COVID-19,2025-03-19,1
Podravska,2,840534001,COVID-19,2025-10-01,1
Podravska,2,840534001,COVID-19,2025-10-07,10
Podravska,2,840534001,COVID-19,2025-10-14,1
Podravska,2,840534001,COVID-19,2025-10-17,42
Podravska,2,840534001,COVID-19,2025-10-20,125
Podravska,2,840534001,COVID-19,2025-10-23,63
Podravska,2,840534001,COVID-19,2025-10-30,44
Podravska,2,840534001,COVID-19,2025-11-05,50
Podravska,2,840534001,COVID-19,2025-11-08,133
Podravska,2,840534001,COVID-19,2025-11-12,32
Podravska,2,840534001,COVID-19,2025-11-15,157
Podravska,2,840534001,COVID-19,2025-11-18,73
Podravska,2,840534001,COVID-19,2025-11-21,90
Pomurska,1,46233009,Gripa,2023-10-04,18
Pomurska,1,46233009,Gripa,2023-10-07,87
Pomurska,1,46233009,Gripa,2023-10-10,187
Pomurska,1,46233009,Gripa,2023-10-13,217
Pomurska,1,46233009,Gripa,2023-10-20,142
Pomurska,1,46233009,Gripa,2023-10-23,183
Pomurska,1,46233009,Gripa,2023-10-26,319
Pomurska,1,46233009,Gripa,2023-11-08,82
Pomurska,1,46233009,Gripa,2023-11-14,81
Pomurska,1,46233009,Gripa,2023-11-21,68
Pomurska,1,46233009,Gripa,2023-11-24,87
Pomurska,1,46233009,Gripa,2023-11-27,35
Pomurska,1,46233009,Gripa,2023-12-04,24
Pomurska,1,46233009,Gripa,2023-12-07,80
Pomurska,1,46233009,Gripa,2023-12-13,10
Pomurska,1,46233009,Gripa,2023-12-20,13
Pomurska,1,46233009,Gripa,2023-12-29,7
Pomurska,1,46233009,Gripa,2024-01-05,23
Pomurska,1,46233009,Gripa,2024-01-08,12
Pomurska,1,46233009,Gripa,2024-01-11,13
Pomurska,1,46233009,Gripa,2024-01-18,10
Pomurska,1,46233009,Gripa,2024-02-06,2
Pomurska,1,46233009,Gripa,2024-02-09,4
Pomurska,1,46233009,Gripa,2024-02-12,1
Pomurska,1,46233009,Gripa,2024-02-22,2
Pomurska,1,46233009,Gripa,2024-03-25,1
Pomurska,1,46233009,Gripa,2024-03-28,1
Pomurska,1,46233009,Gripa,2024-10-01,32
Pomurska,1,46233009,Gripa,2024-10-04,28
Pomurska,1,46233009,Gripa,2024-10-07,108
Pomurska,1,46233009,Gripa,2024-10-10,189
Pomurska,1,46233009,Gripa,2024-10-17,228
Pomurska,1,46233009,Gripa,2024-10-23,327
Pomurska,1,46233009,Gripa,2024-10-30,89
Pomurska,1,46233009,Gripa,2024-11-02,1
Pomurska,1,46233009,Gripa,2024-11-05,139
Pomurska,1,46233009,Gripa,2024-11-08,131
Pomurska,1,46233009,Gripa,2024-11-15,168
Pomurska,1,46233009,Gripa,2024-11-18,81
Pomurska,1,46233009,Gripa,2024-11-21,127
Pomurska,1,46233009,Gripa,2024-12-04,29
Pomurska,1,46233009,Gripa,2024-12-17,15
Pomurska,1,46233009,Gripa,2024-12-20,18
Pomurska,1,46233009,Gripa,2024-12-23,2
Pomurska,1,46233009,Gripa,2024-12-30,1
Pomurska,1,46233009,Gripa,2025-01-08,44
Pomurska,1,46233009,Gripa,2025-01-15,14
Pomurska,1,46233009,Gripa,2025-01-21,14
Pomurska,1,46233009,Gripa,2025-01-24,4
Pomurska,1,46233009,Gripa,2025-01-28,1
Pomurska,1,46233009,Gripa,2025-01-31,4
Pomurska,1,46233009,Gripa,2025-02-06,4
Pomurska,1,46233009,Gripa,2025-02-13,3
Pomurska,1,46233009,Gripa,2025-02-19,1
Pomurska,1,46233009,Gripa,2025-03-04,2
Pomurska,1,46233009,Gripa,2025-10-15,20
Pomurska,1,46233009,Gripa,2025-10-21,545
Pomurska,1,46233009,Gripa,2025-10-28,376
Pomurska,1,46233009,Gripa,2025-10-31,1
Pomurska,1,46233009,Gripa,2025-11-03,243
Pomurska,1,46233009,Gripa,2025-11-06,245
Pomurska,1,46233009,Gripa,2025-11-13,150
Pomurska,1,46233009,Gripa,2025-11-19,149
Pomurska,1,46233009,Gripa,2025-11-26,54
Pomurska,1,840534001,COVID-19,2023-10-11,2
Pomurska,1,840534001,COVID-19,2023-10-17,5
Pomurska,1,840534001,COVID-19,2023-10-20,38
Pomurska,1,840534001,COVID-19,2023-10-27,70
Pomurska,1,840534001,COVID-19,2023-11-02,24
Pomurska,1,840534001,COVID-19,2023-11-09,93
Pomurska,1,840534001,COVID-19,2023-11-15,1
Pomurska,1,840534001,COVID-19,2023-11-28,6
Pomurska,1,840534001,COVID-19,2023-12-01,14
Pomurska,1,840534001,COVID-19,2023-12-14,21
Pomurska,1,840534001,COVID-19,2024-01-09,6
Pomurska,1,840534001,COVID-19,2024-01-12,4
Pomurska,1,840534001,COVID-19,2024-01-18,1
Pomurska,1,840534001,COVID-19,2024-01-25,15
Pomurska,1,840534001,COVID-19,2024-07-10,1
Pomurska,1,840534001,COVID-19,2024-08-30,1
Pomurska,1,840534001,COVID-19,2024-09-12,2
Pomurska,1,840534001,COVID-19,2024-09-28,11
Pomurska,1,840534001,COVID-19,2024-10-01,4
